threshold,f1,disparity,precision,recall
0.45321608040201006,0.38636363636363635,0.12121212121212122,0.2905982905982906,0.576271186440678
0.45814070351758795,0.3793103448275862,0.14393939393939392,0.28695652173913044,0.559322033898305
0.46306532663316585,0.3859649122807018,0.14393939393939392,0.29464285714285715,0.559322033898305
0.46798994974874375,0.38095238095238093,0.16666666666666663,0.29357798165137616,0.5423728813559322
0.47291457286432165,0.3712574850299401,0.09999999999999998,0.28703703703703703,0.5254237288135594
0.47783919597989954,0.36363636363636365,0.12272727272727268,0.2830188679245283,0.5084745762711864
0.4827638190954774,0.36363636363636365,0.12272727272727268,0.2830188679245283,0.5084745762711864
0.4876884422110553,0.3703703703703703,0.12272727272727268,0.2912621359223301,0.5084745762711864
0.4926130653266332,0.37499999999999994,0.12272727272727268,0.297029702970297,0.5084745762711864
0.4975376884422111,0.37499999999999994,0.12272727272727268,0.297029702970297,0.5084745762711864
0.502462311557789,0.37499999999999994,0.12272727272727268,0.297029702970297,0.5084745762711864
0.5073869346733668,0.3773584905660377,0.12272727272727268,0.3,0.5084745762711864
0.5123115577889448,0.3773584905660377,0.12272727272727268,0.3,0.5084745762711864
0.5172361809045226,0.379746835443038,0.12272727272727268,0.30303030303030304,0.5084745762711864
0.5221608040201006,0.3741935483870968,0.14545454545454545,0.3020833333333333,0.4915254237288136
0.5270854271356784,0.3741935483870968,0.14545454545454545,0.3020833333333333,0.4915254237288136
0.5320100502512564,0.37662337662337664,0.14545454545454545,0.30526315789473685,0.4915254237288136
0.5369346733668342,0.37086092715231783,0.16818181818181815,0.30434782608695654,0.4745762711864407
0.541859296482412,0.3758389261744966,0.16818181818181815,0.3111111111111111,0.4745762711864407
0.54678391959799,0.3758389261744966,0.16818181818181815,0.3111111111111111,0.4745762711864407
0.5517085427135678,0.3758389261744966,0.16818181818181815,0.3111111111111111,0.4745762711864407
0.5566331658291458,0.3648648648648649,0.19090909090909086,0.30337078651685395,0.4576271186440678
0.5615577889447236,0.3673469387755102,0.19090909090909086,0.3068181818181818,0.4576271186440678
0.5664824120603016,0.3673469387755102,0.19090909090909086,0.3068181818181818,0.4576271186440678
0.5714070351758794,0.3698630136986301,0.19090909090909086,0.3103448275862069,0.4576271186440678
0.5763316582914573,0.375,0.19090909090909086,0.3176470588235294,0.4576271186440678
0.5812562814070352,0.3776223776223776,0.19090909090909086,0.32142857142857145,0.4576271186440678
0.5861809045226131,0.3829787234042554,0.19090909090909086,0.32926829268292684,0.4576271186440678
0.591105527638191,0.3714285714285714,0.21363636363636362,0.32098765432098764,0.4406779661016949
0.5960301507537689,0.3714285714285714,0.21363636363636362,0.32098765432098764,0.4406779661016949
0.6009547738693468,0.3714285714285714,0.21363636363636362,0.32098765432098764,0.4406779661016949
0.6058793969849247,0.3714285714285714,0.21363636363636362,0.32098765432098764,0.4406779661016949
0.6108040201005025,0.3741007194244604,0.21363636363636362,0.325,0.4406779661016949
0.6157286432160805,0.3649635036496351,0.23636363636363633,0.32051282051282054,0.423728813559322
0.6206532663316583,0.35555555555555557,0.16969696969696968,0.3157894736842105,0.4067796610169492
0.6255778894472362,0.35555555555555557,0.16969696969696968,0.3157894736842105,0.4067796610169492
0.6305025125628141,0.36363636363636365,0.16969696969696968,0.3287671232876712,0.4067796610169492
0.635427135678392,0.36363636363636365,0.16969696969696968,0.3287671232876712,0.4067796610169492
0.6403517587939699,0.366412213740458,0.16969696969696968,0.3333333333333333,0.4067796610169492
0.6452763819095477,0.366412213740458,0.16969696969696968,0.3333333333333333,0.4067796610169492
0.6502010050251257,0.36923076923076925,0.16969696969696968,0.3380281690140845,0.4067796610169492
