county_fips,NAMELSAD_COUNTY_20,PR_HRI,F_HRI,LOW_EMS,P_NEHD,PR_NEHD,HHB_SCORE,HHB_RANK,P_CHD,PR_CHD,F_CHD,P_OBS,PR_OBS,F_OBS,P_DIABETES,PR_DIABETES,F_DIABETES,P_COPD,PR_COPD,F_COPD,P_ASTHMA,PR_ASTHMA,F_ASTHMA,P_MNTHL,PR_MNTHL,F_MNTHL,F_SEN_COUNT,SEN_SCORE,SEN_RANK,P_UNINSUR,PR_UNINSUR,P_POV,PR_POV,P_UNEMP,PR_UNEMP,P_NOHSDP,PR_NOHSDP,P_ISO,PR_ISO,P_ELP,PR_ELP,P_DISABL,PR_DISABL,P_ODW,PR_ODW,P_AGE65,PR_AGE65,P_AGE5,PR_AGE5,SOCIODEM_SCORE,SOCIODEM_RANK,P_IMPERV,PR_IMPERV,P_TREEC,PR_TREEC,P_NOVEH,PR_NOVEH,P_MOBILE,PR_MOBILE,P_RENT,PR_RENT,P_OZONE,PR_OZONE,P_PM25,PR_PM25,NBE_SCORE,NBE_RANK,OVERALL_SCORE,OVERALL_RANK,county_pop_from_zctas,n_zctas_in_county,poverty_quartile,Notes,County,County Code,Deaths,Population,Crude Rate,Deaths_adjusted,suppression_flag,Crude Rate_adjusted,label
13093,Dooly County,64.82723619633202,0.7308064471817722,0.012626596561669137,6.4703368832615675,0.11364285573506418,0.42226899860382655,0.26476508796767306,7.296527903988476,0.6294698047530638,0.5426155692313488,41.23503586951627,0.8323722433810576,0.9305281765006812,15.91963787054555,0.9080156290583934,1.0,8.954189612319151,0.6696721484190166,0.655259830577376,10.900207782495238,0.6597877116492524,0.5984146036397264,17.68193657708075,0.7132951086069939,0.9245780301637196,4.651396210112852,0.7752291694251047,0.7974562766174779,16.55122612855967,0.8711115423235349,33.231272368946335,0.7876768224238342,9.988763903617864,0.6944881441146157,22.239349332610054,0.8640642824071292,15.652553411048308,0.5991245697908288,1.7141557647064078,0.7213360448664418,19.516961543449476,0.7553547609940356,12.792282553765368,0.5222225571843316,19.253289026513336,0.5670688516356169,3.8817138472868042,0.2809725009887941,0.6663661318453625,0.8895820195155191,1.5706267056656278,0.4324965863990536,27.867616326564494,0.46195525764787626,11.495674767640848,0.857016751841263,25.591714531149012,0.8511381923443122,30.778370958895973,0.6761435240262005,0.0,0.0,0.444037857620318,0.6715709289832873,0.564352461055942,0.7736264693458286,0.6813542770201829,0.8466568886523324,14810.008309577292,8,4,,"Dooly County, GA",13093,Suppressed,296547.0,Suppressed,1.0,1.0,3.3721467423376394e-06,0.0
13095,Dougherty County,86.22612558784012,0.9508359974172065,0.0,6.557359606373735,0.11621132686023421,0.5335493852477858,0.46463079916488403,6.5487728207874465,0.47050541371080484,0.21610750470888948,39.94435081701357,0.7136721979379984,0.5334044922328749,15.673721604521582,0.8578272399092502,0.8033439896688263,8.28621979294297,0.5665932824344632,0.5334044922328749,12.008068495535364,0.8268920664361334,0.8033439896688263,19.359273992429216,0.7835487757350466,0.8033439896688263,3.692948458181118,0.6154808331306022,0.6408369746841555,16.40793609587327,0.8339004276605614,39.45076050537136,0.7980709693915958,13.141616653606443,0.8908852386272083,16.661552937970846,0.6932529098030665,17.61467155745855,0.6989537353689157,0.8165588372756101,0.6168953886498094,16.070311897660893,0.5993519866548666,9.266890815268106,0.38375175912192416,15.378020939684774,0.3478434952942963,6.642210042370595,0.6834816676906327,0.6546388729576161,0.8283497010196847,12.029443630318177,0.6920348679049695,33.83564428719172,0.40242570762625285,12.38997934508059,0.7967615526997204,6.64211328714235,0.4209744581930149,52.358328630934565,0.8803523542750933,0.0,0.0,0.9350705534825658,0.8366969348600714,0.5756233837083421,0.772317797520565,0.6765014186517629,0.7821540467949909,85503.58504428974,6,4,,"Dougherty County, GA",13095,Suppressed,2051606.0,Suppressed,1.0,1.0,4.874230237189792e-07,0.0
13097,Douglas County,51.61937776017088,0.600655152323715,0.0,4.161684608261572,0.054117914588552266,0.32737066412329335,0.1321337626994277,4.694873950634879,0.12630901728410068,0.0,35.150028019027644,0.39921267895038615,0.017520935996159455,10.818934525534637,0.44800380217507896,0.001323630619715989,5.910275201757229,0.20559963572094453,0.001323630619715989,10.432926749152653,0.5164572233226398,0.23677860852154323,16.719201113638665,0.5802165555448922,0.2381022391412592,0.4950490448983938,0.08250086556064812,0.13080365497285357,12.416699155699144,0.771273105643111,21.310173037518098,0.5030331740055252,6.708327590810759,0.7414859693025387,11.894773628553208,0.588843994220113,10.326987077146342,0.2768357242520736,1.6438834948382932,0.6768266406962339,11.251290999582544,0.30720959041237555,9.205610613812349,0.37899411215589174,11.50694266324139,0.1608075329973612,6.039040878693226,0.6008812764970141,0.5006366793298992,0.5192364091860394,11.100001312068018,0.7325820205719624,54.303189257460815,0.20214115021817972,3.450860812456871,0.4194368404950406,3.582919564069245,0.3628015777248328,32.13016431082383,0.6460576635660966,1.3382912249189058,0.763207555995574,0.0,0.0,0.4466108359344257,0.5057840589754511,0.32199344776800426,0.25229040339889675,133730.56666293635,8,2,,"Douglas County, GA",13097,Suppressed,2747859.0,Suppressed,7.0,1.0,2.5474378416068655e-06,0.0
13099,Early County,91.31761353900885,1.0,0.014671653684391536,6.910297649308996,0.12976632487788461,0.5648417122319543,0.5300096114904257,8.419995346136183,0.8384406598267719,1.0,43.15690007470107,0.9125060802341921,0.9944251639385884,18.14991587387282,0.9694091728373354,1.0,10.342153484426243,0.8387356408498134,1.0,11.756602123264233,0.8780765176820613,0.9966755828556643,18.872683271207684,0.8327247582553069,1.0,5.9911007467942525,0.9985168269323166,0.9095516845703643,16.073218430571373,0.8698207664761712,43.72563987278831,0.914981502774973,10.196519579715414,0.8456073838553821,19.930723269066412,0.8359693447353846,16.834761512569845,0.6623780837031414,0.11412191035680752,0.35275365282862625,16.257746756581792,0.6129735069401051,19.312122946517537,0.8502106638564643,19.141240181140617,0.5478114988902122,6.172497101979424,0.6294215418782014,0.7121781069496438,0.9509395117638693,0.9017326088489258,0.2656598194743721,38.09785810843093,0.3608283661670554,11.12475638180718,0.851524198827599,24.46791097453009,0.8288532090825991,36.30312732576668,0.7683383800174118,0.0,0.0,0.3030362077750288,0.5538289733296431,0.5184304193687034,0.6897801027491952,0.7700965951569894,0.9397948266941908,10809.816483039445,7,4,,"Early County, GA",13099,0,244983.0,Unreliable,0.0,0.0,0.0,0.0
13101,Echols County,78.14619300476981,0.9603361732687651,0.0,4.7418867606654915,0.06464805530790389,0.5125261530901016,0.4345482833810965,6.668538568310761,0.4830024718020631,0.05288510230831331,37.91971388378448,0.6005932439325876,0.05596593131002752,12.847273341149215,0.6870281980243726,0.8303031252325929,8.518605619642452,0.5787316225096829,0.05596593131002752,10.602691766072947,0.5683118334128315,0.05288510230831331,18.233159993543516,0.7670433580687743,0.8617973157637973,1.9098025082330718,0.318275759299699,0.47994340435264643,16.291231659205607,0.874121626098137,28.851368443251786,0.693502450344161,5.900138310125839,0.6430235150845386,16.671878976474396,0.7354633637771527,13.386012202863983,0.4462079234107592,1.6023383025439546,0.6973948363977236,14.468283758851674,0.5160679205043518,15.825698641247454,0.7247669372200971,17.41178535824588,0.468880370670164,4.74008042257951,0.3927805895848671,0.6192104680142532,0.805748962394359,1.5858584517730314,0.4118049869945109,58.71408637528474,0.1614509222347682,5.832208990078805,0.606823864330573,28.618016128300276,0.8620576615271716,34.027118485521676,0.7379914015301453,0.0,0.0,0.33333333333333304,0.6092,0.4842082275009444,0.6110667719566056,0.5828204345865226,0.7095259712317512,7525.179454709666,6,3,,"Echols County, GA",13101,Suppressed,86522.0,Suppressed,1.0,1.0,1.1557754097223828e-05,1.0
13103,Effingham County,80.67639227784923,0.9730869654852968,0.0,9.74583332295411,0.26981447680455845,0.6214556728877454,0.6385351146724578,4.843946724102361,0.15235894799024569,0.010057305537704005,37.95950882894185,0.6115015461314645,0.22286270339939704,9.773628111287378,0.29641999446061135,0.04861417949089211,6.225102024080547,0.2462907174265653,0.010057305537704005,9.996459703525709,0.3576316296899025,0.010057305537704005,16.522661209444017,0.5576999381006464,0.010057305537704005,0.3117061050411052,0.051955540561849374,0.09092500299552522,8.948136611117175,0.6170188879544954,15.442399440800276,0.33013077910794414,3.8359728938100814,0.4269428176290089,11.502846154881496,0.5709751407943128,11.275905247098667,0.34683388649913605,0.766069150009957,0.542191613031888,11.347511149790298,0.31313544809992616,14.03881175535896,0.6452836654768986,11.503969107708613,0.15828150572231553,6.668949603307224,0.6786188149761826,0.4629377015461278,0.4251056901943112,3.734395776282423,0.5446698101342972,55.543837269935615,0.18935517382303632,2.8369313218516683,0.357346238187744,21.315251753097076,0.7674090780598135,24.719176445126934,0.5186164415389468,0.0,0.0,0.33333333333333304,0.6092,0.4266611068968628,0.4605942918852118,0.40379967751285534,0.37613758911110406,51845.48940422363,8,1,,"Effingham County, GA",13103,Suppressed,1122074.0,Suppressed,5.0,1.0,4.45603409400806e-06,1.0
13105,Elbert County,84.37578986181653,0.9981896902600748,0.0,3.086240700622272,0.0340496950393968,0.5161155105692523,0.42561263554975426,8.025268520483252,0.7848032800116962,1.0,37.95687753255979,0.6097566390838259,0.0,15.401300490831769,0.8986666239820112,1.0,9.873277466224984,0.7906528965655067,1.0,11.047863891798018,0.7318177252936874,0.992758761040299,18.23117711319707,0.7721044701275762,1.0,4.9927587610402995,0.832093609589314,0.8430953565468648,13.25602591665121,0.8074162970026204,34.18616066818127,0.8140028667421505,7.440200076913919,0.7724389352962806,20.764527652989145,0.8379910058923976,14.722509785805174,0.5785077745277649,1.6241337161043128,0.72502192598742,21.154564771194867,0.8106170376793576,9.868183485156013,0.41545641171204,20.731793291755398,0.6642083927345029,5.644175630455166,0.5260991200048007,0.6951809731315849,0.9420939490428045,1.804919067465643,0.4806251450432711,54.459538178216114,0.200361130651531,9.327666715182538,0.8277839119639441,24.848384341023888,0.8306121623512733,26.97391467185303,0.5984943091602074,0.0,0.0,0.2668348086171095,0.4876672962286298,0.4894001656840633,0.6212830400913797,0.7079978931010202,0.8854404478655918,19835.70276969989,4,4,,"Elbert County, GA",13105,0,439980.0,Unreliable,0.0,0.0,0.0,0.0
13107,Emanuel County,80.74110155390149,0.9417702013366366,0.003293545207428253,6.6863987247483,-2.8889808373524417,0.612205471750238,0.6145742723881632,7.3893149873340365,0.6550508479364368,0.23005228092031604,40.86540015183843,0.8146993794596161,0.9979179608870854,14.834702989233785,0.8667843580898468,0.9935348927409742,9.512634402108514,0.7463853151045643,0.8099625180446017,11.188842007395486,0.7679450609305295,0.9822602019915153,18.72819532683512,0.8226343615710842,1.0,5.013727854584492,0.8356074371074306,0.8408914126193028,18.294090734144255,0.9107735959149053,36.62766340106843,0.8452124392055197,7.222615055521219,0.7729267912203399,21.28497203791366,0.861421564069032,14.829841197374547,0.5852261726062744,1.9275162886725994,0.7270669529076587,19.21312140694051,0.7586327862445165,14.373089834010772,0.6728909487459275,15.10195860185353,0.32335903067128263,7.136105257264318,0.7442876429750929,0.7201777322206255,0.9552166194834095,1.7495653464917582,0.4535243998758433,53.508637439296045,0.20986654715559327,10.78361978390748,0.8149434545985279,25.854471863681017,0.8393108771595955,36.974380630608415,0.7709052390606526,0.0,0.0,0.33333333333333304,0.6092,0.528264408887711,0.7067637376969463,0.7793718680465065,0.9414557898474524,24593.559492462053,13,4,,"Emanuel County, GA",13107,Suppressed,490187.0,Suppressed,1.0,1.0,2.0400377814997135e-06,0.0
13109,Evans County,73.4309729909098,0.9644012904147337,0.032235133330048404,10.64872026015681,0.33124204341212443,0.647822629231072,0.6724062723288418,7.565797539192359,0.6954556419007877,0.9621267816402759,41.57595459711549,0.8535869027344284,0.9893911378598517,15.273748248738048,0.8914273391084386,1.0,9.649243443023519,0.7676371749270404,0.9727356437804242,11.189132241890437,0.7704004471805469,0.9716490663865349,19.061953650425934,0.8489195799757617,0.9989134226061107,5.894816052273198,0.9824697318935173,0.9014496502639512,16.338081161881455,0.8697602064779774,39.566437609581676,0.8804850548939921,6.253472808918992,0.6790029439691291,22.737496840795586,0.8818309863948736,13.882698663002591,0.5181169477278882,3.2818897275132515,0.8208292456477205,16.363721772576653,0.6290248121804031,16.032072690033466,0.7439975422586262,16.046661634716813,0.36661873843892245,6.740922469572231,0.7083798109074977,0.7097944752757938,0.957755109077187,2.3424382907491528,0.5102373786881942,45.0914399931558,0.2911573267847593,4.543548076091879,0.5362439178896982,32.90748793706713,0.918088655555307,32.9849624374217,0.7305677648381095,0.0,0.0,0.33333333333333304,0.6092,0.5136015398224392,0.6801751269979848,0.802969429800741,0.9578990785010206,10082.167077529875,6,4,,"Evans County, GA",13109,Suppressed,237718.0,Suppressed,1.0,1.0,4.206665040089518e-06,1.0
13111,Fannin County,55.67435971150778,0.6463229871821426,0.0,5.580286838404127,0.08511332167704351,0.3656970937161543,0.1932229024686699,8.01623591556294,0.7819400640503675,1.0,32.94575590161433,0.26291507239671047,0.0,13.230755655521584,0.7549139395555541,1.0,9.13132538785969,0.703424957439119,0.6547408075135313,9.747087348255498,0.2740621818996263,0.0,15.479023280383684,0.405367294211468,0.0,2.6547408075135306,0.4424452926125056,0.6145166594105317,13.635985993940457,0.8167100224082845,23.59051442490966,0.5775592389565235,5.550117109837946,0.5488952281202961,13.67787299243852,0.6492245695216057,14.141658470266984,0.5240544533702653,0.46011947707201345,0.4922119983769949,25.521354417105524,0.9076211229793317,15.1698226125644,0.6804803940136251,28.936289908845893,0.8755218597548188,4.0907926063130455,0.3098168212698662,0.638228535483185,0.8418316413440521,1.0343894895094292,0.30155654876470167,75.57120658790546,0.035356051686633146,4.298835967351292,0.5047373227872005,11.038359154283706,0.6022633916993982,20.784517048391198,0.42368036473137144,0.2201557660454074,0.3024940225463901,0.0,0.0,0.31002597692684236,0.19895651798108205,0.462118135811318,0.4876867287649621,23552.959570911833,8,3,,"Fannin County, GA",13111,Suppressed,510778.0,Suppressed,1.0,1.0,1.9577977125091526e-06,0.0
13113,Fayette County,69.4118944342769,0.8142382652683374,0.0,3.1285261868595535,-0.5649352092467282,0.42924365481081933,0.26339898964447905,5.053691846312241,0.18080415753896334,0.0,30.866237490704748,0.1995589263653335,0.042763485802538734,10.793672789716958,0.43802712645048275,0.29910738242117046,5.232227340935675,0.13387586995203882,0.0,9.393245669285957,0.19534160627997116,0.042763485802538734,13.33274231245452,0.15143145098016528,0.042763485802538734,0.4273978398287867,0.07124294355087848,0.12215226255462548,8.030912377239723,0.5676170180726261,12.579950020698847,0.24070632531021144,4.0191006344066835,0.43743121031549675,5.064467165751644,0.226049462806799,9.68364955623096,0.24787543580939184,1.2431918289484774,0.6237954805904984,10.345397602978396,0.24783976809447178,7.753739689855766,0.29387686011306824,17.396381280860727,0.47375108994807436,4.799637174739929,0.3969108213755018,0.37555015627117955,0.24734711405016524,12.23268633545596,0.7342419207473467,45.9941243326835,0.2818352827952539,3.362621159852482,0.3983069067419147,3.050520434872469,0.31586440246403735,19.025634019127615,0.3640292371739647,2.299339695645039,0.8486407557214233,0.0,0.0,0.4204178419031448,0.4415549287913265,0.26860132293276157,0.18328278574462506,112377.58351731377,8,1,,"Fayette County, GA",13113,Suppressed,2307704.0,Suppressed,3.0,1.0,1.2999934133667055e-06,0.0
13115,Floyd County,77.97912981305538,0.9399474733803915,0.0,5.104254016537849,0.07197562624075679,0.5059994699836748,0.4189793905860563,6.818568178717623,0.5448302871549096,0.35636665151554353,38.45907903032308,0.6538724858324426,0.35636665151554353,12.718526262212647,0.6901591040397018,0.39233171248492915,8.473215631073138,0.6072655355998384,0.36426213308380734,10.567304698883465,0.5657593595759661,0.37255982950439115,17.86535348058854,0.7248868823442715,0.9505194763232296,2.7924064544274447,0.4654204737567961,0.5479965527741975,13.806580143340346,0.8204427340729724,29.79862903477796,0.7201732617180173,5.434688990069425,0.6083946379854956,17.870478180873974,0.7862078695503322,13.43037556035946,0.4727526883106072,2.574851289827354,0.6825632096175799,15.503160486410092,0.5790129392910838,10.240232731508515,0.43317092541699465,16.455541455799647,0.4187050987779397,6.077406641860873,0.5843258248343369,0.6105725609970359,0.7862134053762563,4.236406897156387,0.6138707072491864,53.86976467963971,0.20590657598423182,7.8090650205129375,0.7121100796461256,8.699903299687008,0.5269033173302139,39.98269670361043,0.8089617391590691,0.13082218995083905,0.17974968899245303,0.0,0.0,0.43536625839345344,0.48555164666476525,0.5596932259163823,0.6476555019800989,96892.65449194616,13,4,,"Floyd County, GA",13115,Suppressed,2094738.0,Suppressed,1.0,1.0,4.773866707912875e-07,0.0
13117,Forsyth County,59.3941520226281,0.7511262009442855,0.0,4.699575829458767,0.0636701698189589,0.40741065440380503,0.2227042049012345,4.051177595690428,0.07385717157105938,0.0,28.390466330322376,0.11642271140392205,0.0,7.873311928742004,0.09892101241114873,0.0,4.47244662222561,0.07740093300247002,0.0,8.831676268644468,0.0825742272548038,0.0,13.057321212722606,0.12830630835034673,0.0,0.0,0.0,0.0,8.270608861005595,0.5876580229530536,9.399094372337576,0.15264973095697792,3.458155626097542,0.3770547958083661,6.8435315318595284,0.3214255251039663,7.246740592783568,0.11821201793299253,2.6449002767709633,0.8034824403442163,7.256256878358616,0.10156294019525729,5.222893605084839,0.17217499545716028,11.600843293006301,0.16593613549430292,6.0220262029545815,0.5954284986126737,0.3395620683184313,0.16787164964406834,15.252263412018504,0.7642186000816931,40.33001331858223,0.33836834414675016,1.7382470308363875,0.24908665617035022,3.7656769799969645,0.35861421866050736,17.399942953501995,0.3155470823165781,0.8917408710048897,0.6608708921557394,0.0,0.0,0.3838393998804192,0.3450054767837515,0.18390756926400975,0.05176492140900105,179737.23863454058,10,1,,"Forsyth County, GA",13117,0,3786718.0,Unreliable,0.0,0.0,0.0,0.0
13119,Franklin County,51.7924516848843,0.6086280553945316,0.0,-132.89646022751023,-136.22742627445103,0.34198019784049394,0.1484819689019097,7.442056651404461,0.6683785753104169,0.4776975537598646,36.57567685815608,0.5037238915476205,0.0,12.995659746134738,0.7235822379467591,0.5888769377556832,9.129019003211694,0.6973307684241563,0.4776975537598646,10.434477337561606,0.5187372327860997,0.0,17.45850206094722,0.6805539900720201,0.34017999360950957,1.8844520388849217,0.3140903851267405,0.4000511742007341,14.052866871522472,0.8169538627045282,28.38566845374105,0.6815116495812054,6.254991516617237,0.6772006649184469,16.945999311635244,0.7600951010796327,12.117368542168993,0.39979294711400637,0.936761152447052,0.6098267911374333,19.905802890711023,0.7771109581880171,12.033197877766952,0.538562590110464,19.400362602913138,0.5687198927145558,6.464189702600444,0.6498030894761954,0.6479665308304622,0.8597094039171977,3.0196490564735328,0.5802201316798766,42.02361581573699,0.3224494481130955,4.379639596799768,0.4998484649793215,30.676483883469473,0.8840589395217612,29.595871005220598,0.6490735686398308,0.11119581720212189,0.15278305283571564,0.0,0.0,0.44120754805512163,0.4995744104551438,0.4769518172908031,0.5137549597451925,22463.171996947254,10,3,,"Franklin County, GA",13119,Suppressed,482298.0,Suppressed,1.0,1.0,2.0734068978100674e-06,0.0
13121,Fulton County,72.37790351896231,0.850044160641776,0.003267323456718832,-27.983307155083065,-32.16021650861477,0.47001964081768427,0.335999761493081,4.207160311934877,0.11988168294890013,0.0,30.63482017641402,0.28693054939505663,0.17130331281907904,10.47772583663723,0.38147544512168713,0.2474418504798971,4.813458711771621,0.14201831089733738,0.03544330879749742,9.9708833486969,0.4054341436463752,0.34058217580432343,15.145013713562827,0.38976180907231284,0.22853390771426932,1.0233045556150664,0.17054726687257138,0.22502219201801144,10.806140512294874,0.671314083683874,19.714045017082643,-2.7775391210925218,5.952056924010515,0.5795498464094073,7.911589258943169,0.36841397929917613,16.67840487637461,-2.572957503161936,2.0851090815870963,0.7047204490499093,10.084812764571733,0.26275873689144214,4.067177577426433,0.1337024470875064,11.467999883359974,0.1775988893370924,6.076029894755135,0.5925281889297561,0.46692241379313815,0.4512961875142957,30.188904708901983,0.8490749432874825,41.03671809704432,0.33557926197456617,7.400406363229103,-2.5709489751993004,-2.486109710982766,-3.059367172441771,44.29891202262505,-2.4430734765486872,1.7060521849346986,0.7549367601755905,0.0,0.0,0.5234890698187787,0.6742789105800072,0.4216468591724298,0.4174624789470442,909000.9114012189,46,1,,"Fulton County, GA",13121,20,20303648.0,0.098504466,20.0,0.0,9.850446579846144e-07,0.0
13123,Gilmer County,60.08067084747972,0.6669479181018403,0.0,5.456582586397898,0.08130809492084072,0.37411454448114523,0.18792932439244808,7.5668372948574865,0.695292114262361,0.9115036691740888,35.84703839584441,0.4393880704680178,0.0,12.852890138110132,0.7158208541265986,0.9115036691740888,9.070201972699197,0.6970597994321185,0.9115036691740888,10.032299329123623,0.37060430577743053,0.0,16.512317590279565,0.5567685024330615,0.0,2.7345110075222663,0.4557518345870444,0.5957587981721844,19.465237624734076,0.9078257619478477,26.867516803275578,0.6624242028795814,4.7635984539552165,0.5420590975305538,18.345388832188327,0.7935893845020386,12.852502418779494,0.4424403495144584,3.318917487283561,0.7642519838144303,20.02721278616328,0.7888483845628746,15.039654520095612,0.7137407525234083,23.15540507279469,0.7619958579523851,5.403468202483026,0.49224110493170453,0.6869465657401244,0.9243902582273101,1.138366707962393,0.3391869967525605,77.722627119194,0.02206741312916553,4.743389849585593,0.5471483975788223,21.48569083714373,0.800914862783009,25.914678623661,0.5751826267297717,0.1373460182002698,0.18871342900717092,0.0,0.0,0.35330282440919103,0.26775775482027975,0.4939616796415171,0.5514957305696797,29418.570598572318,5,3,,"Gilmer County, GA",13123,0,611750.0,Unreliable,0.0,0.0,0.0,0.0
13125,Glascock County,65.96293180000423,0.8137272576877315,0.0,6.2951202458340525,0.1085619300694295,0.46113660985543553,0.3712419930864331,7.687646180336679,0.7210477544764845,0.6879311442287523,37.03750397429055,0.5203468978107443,0.15238839287010178,13.907099820484175,0.7931877301539212,1.0,9.622506255672413,0.7679618331223369,1.0,10.813267095284006,0.6438353353903454,0.36635106839771253,17.937114246222805,0.7465317597786713,1.0,4.206670605496567,0.7011367510969906,0.7765341979443134,8.847534261369091,0.6102230074567657,30.286571978048205,0.7348108336197062,2.427158277143181,0.25666885087816704,23.62721058353293,0.88686762674039,15.314857575420687,0.536836341722429,0.5232707686816449,0.2535150076711467,15.840187325748797,0.5974511944160144,13.626086169056714,0.6047702878738892,18.044153677610545,0.5098092571270797,3.844081205823679,0.3293841652480713,0.5320588477236644,0.5870666319154428,0.8817963720596926,0.2552329185900482,58.55343866958435,0.16224351749668395,7.032079426370761,0.6667216067540714,37.011483645225326,0.9354292557969848,27.983773573135508,0.6168767414493509,0.3324838729295655,0.4568328414052235,0.333333333333333,0.6092000000000001,0.5289272139352679,0.6998885402635019,0.608726578438095,0.749122551798738,3064.379573551349,5,4,,"Glascock County, GA",13125,0,63952.0,Unreliable,0.0,0.0,0.0,0.0
13127,Glynn County,72.78643362431889,-2.8542571540035344,-3.7107970553173826,-161.5947453512319,-170.38026378453253,0.6375602215823875,0.6495073636242216,6.39597157711894,0.4333857822174375,0.013748678719038074,36.02525699973231,0.4881895722798084,0.2891820919022075,12.605437536164857,0.6178350415166926,0.30293077062124557,7.402964332241908,0.43117616160918465,0.29921625905436133,10.359995753533552,0.5126268083682897,0.2891820919022075,16.55460484287458,0.5814879341721191,0.6412754081095225,1.8355353003085824,0.3059245232751884,0.3756756173169825,14.403937100158128,0.7518107802075294,27.051357456010358,0.6024759075470685,1.3245506849629096,-3.158277196073098,12.60912477085795,0.5860485746940939,15.783693632187314,0.6351807999916141,1.1474156215162281,0.6610513669967345,15.509545529795163,0.5630908703171713,5.448848795612504,-3.327104160509187,19.55348214439147,0.45872050039016127,5.870778870012397,0.5853341923679528,0.5783752022469003,0.6771475686122427,8.946904868451792,0.653760336984789,35.259355679963974,0.404941889982366,7.506224685594455,0.6088300996128863,12.315238819796456,0.5832098020230314,37.89835471027457,0.7137432947063116,0.0,0.0,0.0,0.0,0.42348695406342135,0.4529402240385769,0.5388307761445759,0.5830411607926762,80225.89097762926,8,3,,"Glynn County, GA",13127,Suppressed,1709916.0,Suppressed,2.0,1.0,1.1696480996727325e-06,0.0
13129,Gordon County,81.93602487491539,0.9645461544733364,0.0,-13.496068732848045,-18.897514054676385,0.5335309968129422,0.45658743139637575,6.420279572358329,0.44050165285849585,0.018999947327649754,37.273794116927284,0.5564137330141508,0.018999947327649754,11.92289702476372,0.6039223515512188,0.018999947327649754,8.584079549125025,0.620136378904807,0.13407555536661858,10.52467201688562,0.5538857938494223,0.0,18.274435727130676,0.7751891471985928,0.8922627055347082,1.0833381028842761,0.18057715420053938,0.34335516055837784,15.39660805284258,0.8584942140302125,30.64150443515875,0.7447242858182758,3.6674865567840906,0.3939407837198313,22.121790507051863,0.8669876436529638,11.017782065117025,0.31288207874415597,4.7600803223035815,0.7992394090773126,16.2483653937258,0.5985596200028237,13.016583955358366,0.5714102070656969,14.064994472634702,0.2709768664927711,6.0097863491234325,0.5807952028483678,0.5998330353152994,0.7585874434241946,4.706965274292779,0.6145618961012803,43.590994094341646,0.3068084886428979,6.993602395131327,0.6997994228650217,13.572506207282025,0.6274284477827907,35.8478876553308,0.7506918306868864,0.0,0.0,0.0,0.0,0.42848317123052365,0.4691249494145982,0.5068835922065555,0.5756257339671412,54458.49217842857,8,4,,"Gordon County, GA",13129,Suppressed,1166781.0,Suppressed,8.0,1.0,6.856470922992404e-06,1.0
13131,Grady County,79.9743623502326,0.9472245525958795,0.0,5.5060905702143375,0.08308464350105696,0.5151425210197805,0.42796161478353306,7.149649286444711,0.6086423085700728,0.09514002888054858,41.190078169628514,0.8303052988747484,0.9785036891930384,14.871641087059883,0.8705741007237137,1.0,8.917218883203331,0.6700439626694067,0.23259810042344428,10.976131303114345,0.7080483224636475,0.8833636603124898,18.04526351147522,0.7475223701781508,0.6938156063828963,3.8834210851924174,0.6472546987255023,0.7450939710085117,18.095222247721047,0.9085921094221666,36.436799869884496,0.8403006051380935,5.763676636022986,0.6021112196078424,19.723828062468918,0.8233397918729527,13.768300364294884,0.5111743754546068,2.993904127590788,0.7100845082562123,19.50784116302895,0.7211656506420014,13.677246513497625,0.6222069173963644,17.02349012585909,0.446168849439901,5.909256793833504,0.5747421309020299,0.675969490305726,0.9041434862256822,1.7273712248413176,0.45516503529870317,48.70674436790093,0.2567752363441159,8.13438057955772,0.730069863274224,22.284056480162796,0.7676610799066507,39.94758288652711,0.7925883639219877,0.0,0.0,0.333333333333333,0.6092,0.5159304959116061,0.6786801310210295,0.6889750431398599,0.8588654940864753,33131.61145206249,6,4,,"Grady County, GA",13131,0,539760.0,Unreliable,0.0,0.0,0.0,0.0
13133,Greene County,79.44693652416899,0.896625932060535,0.0,5.883599840338754,0.09770556500460695,0.49718274874647594,0.4104442203629547,7.674705945351146,0.7047592961199084,0.8142523138125649,38.03098461409701,0.625639562139188,0.2021860673308645,15.306571910083296,0.8171929569290737,0.8187359050330151,8.673295257459833,0.6261561480582782,0.8187359050330151,10.448423031791728,0.5167965234199463,0.2021860673308645,15.808426161570438,0.4460621795523497,0.14856202989201497,3.004658288432339,0.5007744444844344,0.583142575100835,13.517756671531584,0.784907464384098,27.4432551381112,0.6385308805770171,5.234413496836801,0.5966925757709772,12.317336257913668,0.5721313289105816,13.61430027725149,0.4934569541263939,0.7877892191882235,0.5857619881936407,13.642409069941008,0.4617281689105317,9.455830921955934,0.38817405508308894,25.96185951108317,0.762826525601012,5.392482772058175,0.4836514115169398,0.5767964340827751,0.6991082046353048,1.5713444007350392,0.41103081352392756,56.9251320697209,0.1767779459396775,6.480786240058499,0.6681212702871402,14.246927722471868,0.6637384214033836,24.127407313714226,0.5139866728981811,0.33144589091358834,0.45540665411527087,0.31557314491516214,0.5767414796469509,0.4951189188889958,0.6312011403947185,0.5809513814762077,0.7020581282470477,17842.839827839645,7,3,,"Greene County, GA",13133,0,354225.0,Unreliable,0.0,0.0,0.0,0.0
